address	ida_name_navigation_only	catalog_source	code_origin	module_candidate	candidate_confidence	assignment_basis	assembly_direct_callers_address_count	assembly_direct_callees_address_count	follow_up_module	manual_review_scope	review_status
0x0048A4C0	??_L@YGXPAXIHP6EX0@Z1@Z	ida_export_catalog	crt	external_crt	confirmed_boundary	code_origin:crt;manual_reviewed_boundary_seed	0x004517B0:1;0x00451810:1	0x0048A610:1	battle	external_contract	manual_reviewed_current_assembly
0x0048A560	??_M@YGXPAXIHP6EX0@Z@Z	ida_export_catalog	crt	external_crt	confirmed_boundary	code_origin:crt;manual_reviewed_boundary_seed	0x004517E0:1;0x00451840:1	0x0048A610:1	battle	external_contract	manual_reviewed_current_assembly
0x0048A610	?__ArrayUnwind@@YGXPAXIHP6EX0@Z@Z	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048A4C0:1;0x0048A560:1	0x0048A690:1	runtime_platform		external_boundary_mechanical
0x0048A690	sub_48A690	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048A610:1	0x0048E670:1	runtime_platform		external_boundary_mechanical
0x0048A6C0	_strstr	ida_export_catalog	crt	external_crt	confirmed_boundary	code_origin:crt;manual_reviewed_boundary_seed	0x00484730:2;0x004859B0:1		audio_video	external_contract	manual_reviewed_current_assembly
0x0048A740	start	ida_export_catalog	crt	external_crt	confirmed_boundary	code_origin:crt;manual_reviewed_boundary_seed		0x00409EC0:1;0x0048A330:1;0x0048A370:1;0x0048A390:1;0x0048A8D0:1;0x0048B440:1;0x00490AD0:1;0x00490CE0:1;0x00490DA0:1;0x00490EF0:1;0x00491400:1;0x00491620:1	runtime_platform	critical_abi	manual_reviewed_existing_assembly_evidence
0x0048A8A0	__amsg_exit	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x00487BC0:1;0x004907D0:1;0x00490DA0:2;0x00490EF0:1;0x00491620:1;0x00493730:1;0x00497E10:1	0x00491930:1;0x00491980:1	runtime_platform		external_boundary_mechanical
0x0048A8D0	_fast_error_exit	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048A740:1	0x00491930:1;0x00491980:1	runtime_platform		external_boundary_mechanical
0x0048A900	__callnewh	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x00487C80:1;0x0048A9B0:1;0x0048B1C0:1		runtime_platform		external_boundary_mechanical
0x0048A930	_memset	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x00487CD0:3;0x00488080:2;0x004885C0:3;0x0048D630:1;0x00492720:1		resource_io		external_boundary_mechanical
0x0048A990	__malloc_base	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048B1C0:1	0x0048A9B0:1	runtime_platform		external_boundary_mechanical
0x0048A9B0	__nh_malloc_base	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048A990:1	0x0048A900:1;0x0048AA10:1	runtime_platform		external_boundary_mechanical
0x0048AA10	__heap_alloc_base	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x00487CD0:1;0x0048A9B0:1	0x0048BB80:1	runtime_platform		external_boundary_mechanical
0x0048AA70	unknown_libname_49	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt			runtime_platform		external_boundary_mechanical
0x0048AA80	sub_48AA80	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048AA90:1;0x0048AE20:1		runtime_platform		external_boundary_mechanical
0x0048AA90	__CrtDbgReport	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x00487CD0:5;0x00488080:11;0x004885C0:10;0x004889D0:4;0x00488B20:1;0x00488BB0:10;0x00489020:2;0x00489180:8;0x00489430:1;0x00489550:1;0x00489D00:1;0x00489D90:2;0x0048AE20:1;0x0048CFD0:2;0x0048E880:2;0x0048EB00:1;0x00491980:1;0x00491CE0:2;0x00491ED0:2;0x00494570:1;0x00496DA0:1;0x004975C0:1;0x00497660:1	0x0048AA80:1;0x0048AE20:1;0x00491B40:1;0x00491C60:1;0x00491CE0:1;0x00491DE0:4;0x00491DF0:3;0x00491ED0:1;0x00491FD0:1	runtime_platform		external_boundary_mechanical
0x0048AE20	_CrtMessageWindow	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048AA90:1	0x0048A390:1;0x0048AA80:1;0x0048AA90:1;0x00491C60:4;0x00491CE0:1;0x00491DE0:2;0x00491FD0:1;0x00492000:1;0x00492220:1;0x004922E0:2	runtime_platform		external_boundary_mechanical
0x0048B130	__expand_base	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x00488080:1	0x0048B4F0:1;0x0048C3C0:1	runtime_platform		external_boundary_mechanical
0x0048B1C0	__realloc_base	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x00488080:1	0x0048A900:1;0x0048A990:1;0x0048B390:1;0x0048B4F0:1;0x0048B5B0:2;0x0048BB80:1;0x0048C3C0:1;0x004923E0:2	runtime_platform		external_boundary_mechanical
0x0048B390	__free_base	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x004885C0:2;0x0048B1C0:1	0x0048B4F0:1;0x0048B5B0:1	runtime_platform		external_boundary_mechanical
0x0048B3E0	__heapchk	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x00488BB0:1	0x0048C9B0:1	runtime_platform		external_boundary_mechanical
0x0048B440	__heap_init	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048A740:1	0x0048B490:1	runtime_platform		external_boundary_mechanical
0x0048B490	___sbh_heap_init	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048B440:1		runtime_platform		external_boundary_mechanical
0x0048B4F0	___sbh_find_block	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x00488F90:1;0x0048B130:1;0x0048B1C0:1;0x0048B390:1		runtime_platform		external_boundary_mechanical
0x0048B550	___sbh_verify_block	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x00488F90:1		runtime_platform		external_boundary_mechanical
0x0048B5B0	___sbh_free_block	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048B1C0:2;0x0048B390:1	0x00489EB0:1	runtime_platform		external_boundary_mechanical
0x0048BB80	___sbh_alloc_block	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048AA10:1;0x0048B1C0:1	0x0048C0C0:1;0x0048C1D0:1	runtime_platform		external_boundary_mechanical
0x0048C0C0	___sbh_alloc_new_region	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048BB80:1		runtime_platform		external_boundary_mechanical
0x0048C1D0	___sbh_alloc_new_group	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048BB80:1		runtime_platform		external_boundary_mechanical
0x0048C3C0	___sbh_resize_block	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048B130:1;0x0048B1C0:1		runtime_platform		external_boundary_mechanical
0x0048C9B0	___sbh_heap_check	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048B3E0:1		runtime_platform		external_boundary_mechanical
0x0048CFD0	_sprintf	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x00489430:1	0x0048AA90:2;0x0048E880:1;0x0048EB00:1	runtime_platform		external_boundary_mechanical
0x0048D0D0	__isctype	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x00489430:1;0x0048D260:1;0x00492C30:1;0x00495910:5;0x00496960:2	0x00492720:1	runtime_platform		external_boundary_mechanical
0x0048D190	__setdefaultprecision	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x004895D0:1	0x00492930:1	runtime_platform		external_boundary_mechanical
0x0048D1B0	__ms_p5_test_fdiv	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048D210:1		runtime_platform		external_boundary_mechanical
0x0048D210	__ms_p5_mp_test_fdiv	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x004895D0:1	0x0048D1B0:1	runtime_platform		external_boundary_mechanical
0x0048D260	__forcdecpt	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt		0x0048D0D0:1;0x00492C30:1	runtime_platform		external_boundary_mechanical
0x0048D310	__cropzeros	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt			runtime_platform		external_boundary_mechanical
0x0048D3F0	__positive	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt			runtime_platform		external_boundary_mechanical
0x0048D420	__fassign	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt		0x004933C0:1;0x00493400:1	runtime_platform		external_boundary_mechanical
0x0048D470	__cftoe	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048D8C0:1;0x0048D930:1	0x0048D990:1;0x00491DE0:1;0x00493440:1;0x00493540:1	runtime_platform		external_boundary_mechanical
0x0048D630	__cftof	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048D900:1;0x0048D930:1	0x0048A930:1;0x0048D990:3;0x00493440:1;0x00493540:1	runtime_platform		external_boundary_mechanical
0x0048D7C0	__cftog	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048D930:1	0x0048D8C0:1;0x0048D900:1;0x00493440:1;0x00493540:1	runtime_platform		external_boundary_mechanical
0x0048D8C0	__cftoe_g	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048D7C0:1	0x0048D470:1	runtime_platform		external_boundary_mechanical
0x0048D900	__cftof_g	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048D7C0:1	0x0048D630:1	runtime_platform		external_boundary_mechanical
0x0048D930	__cfltcvt	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt		0x0048D470:1;0x0048D630:1;0x0048D7C0:1	runtime_platform		external_boundary_mechanical
0x0048D990	__shift	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048D470:1;0x0048D630:3	0x00489EB0:1;0x00491C60:1	runtime_platform		external_boundary_mechanical
0x0048D9C0	___InternalCxxFrameHandler	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x00489740:1;0x004897F0:1;0x00489900:1	0x0048DAB0:1;0x0048DF30:1;0x0048E700:1	runtime_platform		external_boundary_mechanical
0x0048DAB0	?FindHandler@@YAXPAUEHExceptionRecord@@PAUEHRegistrationNode@@PAU_CONTEXT@@PAXPBU_s_FuncInfo@@EH1@Z	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048D9C0:1	0x00489990:1;0x0048DD50:1;0x0048DE70:1;0x0048E060:1;0x0048E540:1;0x0048E670:1;0x0048E700:3;0x004937E0:1	runtime_platform		external_boundary_mechanical
0x0048DD50	?FindHandlerForForeignException@@YAXPAUEHExceptionRecord@@PAUEHRegistrationNode@@PAU_CONTEXT@@PAXPBU_s_FuncInfo@@HH1@Z	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048DAB0:1	0x00489830:1;0x00489990:1;0x0048E060:1	runtime_platform		external_boundary_mechanical
0x0048DE70	?TypeMatch@@YAHPBU_s_HandlerType@@PBU_s_CatchableType@@PBU_s_ThrowInfo@@@Z	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048DAB0:1	0x00493870:1	runtime_platform		external_boundary_mechanical
0x0048DF30	___FrameUnwindToState	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048D9C0:1;0x0048E060:1	0x0048E030:1;0x0048E620:1;0x0048E700:2	runtime_platform		external_boundary_mechanical
0x0048E030	sub_48E030	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048DF30:1	0x0048E670:1	runtime_platform		external_boundary_mechanical
0x0048E060	unknown_libname_50	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048DAB0:1;0x0048DD50:1	0x00489680:1;0x004896E0:2;0x0048DF30:1;0x0048E120:1;0x0048E2C0:1	runtime_platform		external_boundary_mechanical
0x0048E120	?CallCatchBlock@@YAPAXPAUEHExceptionRecord@@PAUEHRegistrationNode@@PAU_CONTEXT@@PBU_s_FuncInfo@@PAXHK@Z	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048E060:1	0x00489780:1;0x00489A62:1;0x00489ACA:1;0x0048E270:1;0x0048E540:1	runtime_platform		external_boundary_mechanical
0x0048E270	?ExFilterRethrow@@YAHPAU_EXCEPTION_POINTERS@@@Z	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048E120:1		runtime_platform		external_boundary_mechanical
0x0048E2C0	?BuildCatchObject@@YAXPAUEHExceptionRecord@@PAUEHRegistrationNode@@PBU_s_HandlerType@@PBU_s_CatchableType@@@Z	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048E060:1	0x004896C0:1;0x004896D0:1;0x00489EB0:2;0x0048E5D0:5;0x0048E670:1;0x0048E700:4;0x004937E0:4;0x00493810:4;0x00493840:1	runtime_platform		external_boundary_mechanical
0x0048E540	?_DestructExceptionObject@@YAXPAUEHExceptionRecord@@E@Z	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048DAB0:1;0x0048E120:1	0x004896C0:1;0x0048E670:1	runtime_platform		external_boundary_mechanical
0x0048E5D0	___AdjustPointer	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048E2C0:5		runtime_platform		external_boundary_mechanical
0x0048E620	__CallSettingFrame@12	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x00489780:1;0x0048DF30:1	0x00489AED:2	runtime_platform		external_boundary_mechanical
0x0048E670	sub_48E670	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048A690:1;0x0048DAB0:1;0x0048E030:1;0x0048E2C0:1;0x0048E540:1;0x0048E700:1;0x00493740:1	0x00493900:1	runtime_platform		external_boundary_mechanical
0x0048E700	sub_48E700	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x00489990:2;0x0048D9C0:1;0x0048DAB0:3;0x0048DF30:2;0x0048E2C0:4	0x0048E670:1	runtime_platform		external_boundary_mechanical
0x0048E790	___loctotime_t	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x00489B70:1	0x00493920:1;0x00493CD0:1	runtime_platform		external_boundary_mechanical
0x0048E880	__flsbuf	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x00489D90:1;0x0048CFD0:1;0x0048F830:1;0x00491CE0:1;0x00491ED0:1	0x0048AA90:2;0x004941D0:1;0x004942C0:2;0x00494570:1;0x00494640:1	runtime_platform		external_boundary_mechanical
0x0048EB00	__output	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x00489D90:1;0x0048CFD0:1;0x00491CE0:1;0x00491ED0:1	0x0048AA90:1;0x0048F830:2;0x0048F8B0:3;0x0048F8F0:3;0x0048F940:10;0x0048F960:1;0x0048F980:1;0x00491C60:2;0x00494670:2;0x00494710:1;0x00494780:1	runtime_platform		external_boundary_mechanical
0x0048F830	_write_char	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048EB00:2;0x0048F8B0:1;0x0048F8F0:1	0x0048E880:1	runtime_platform		external_boundary_mechanical
0x0048F8B0	_write_multi_char	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048EB00:3	0x0048F830:1	runtime_platform		external_boundary_mechanical
0x0048F8F0	_write_string	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048EB00:3	0x0048F830:1	runtime_platform		external_boundary_mechanical
0x0048F940	_get_int_arg	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048EB00:10		runtime_platform		external_boundary_mechanical
0x0048F960	_get_int64_arg	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048EB00:1		runtime_platform		external_boundary_mechanical
0x0048F980	_get_short_arg	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048EB00:1		runtime_platform		external_boundary_mechanical
0x0048F9A0	__frnd	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048A1F0:1		runtime_platform		external_boundary_mechanical
0x0048F9C0	__handle_qnan1	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048A1F0:1	0x00490330:1;0x00490710:1	runtime_platform		external_boundary_mechanical
0x0048FA20	__except1	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048A1F0:2	0x0048FAE0:1;0x0048FFB0:1;0x00490330:1;0x004903D0:1;0x00490450:1;0x00490710:1	runtime_platform		external_boundary_mechanical
0x0048FAE0	__raise_exc	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048FA20:1	0x004906D0:1;0x004906F0:1	runtime_platform		external_boundary_mechanical
0x0048FFB0	__handle_exc	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048FA20:1	0x00490590:1;0x00490750:5	runtime_platform		external_boundary_mechanical
0x00490330	__umatherr	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048F9C0:1;0x0048FA20:1	0x004903D0:2;0x00490410:1;0x00490710:2;0x00494800:1	runtime_platform		external_boundary_mechanical
0x004903D0	__set_errno	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048FA20:1;0x00490330:2		runtime_platform		external_boundary_mechanical
0x00490410	__get_fname	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x00490330:1		runtime_platform		external_boundary_mechanical
0x00490450	__errcode	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048FA20:1		runtime_platform		external_boundary_mechanical
0x004904D0	__set_exp	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x00490590:2		runtime_platform		external_boundary_mechanical
0x00490510	__sptype	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048A1F0:1		runtime_platform		external_boundary_mechanical
0x00490590	__decomp	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048FFB0:1	0x004904D0:2	runtime_platform		external_boundary_mechanical
0x004906D0	__statfp	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048FAE0:1		runtime_platform		external_boundary_mechanical
0x004906F0	__clrfp	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048FAE0:1		runtime_platform		external_boundary_mechanical
0x00490710	__ctrlfp	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048A1F0:4;0x0048F9C0:1;0x0048FA20:1;0x00490330:2		runtime_platform		external_boundary_mechanical
0x00490750	__set_statfp	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048FFB0:5		runtime_platform		external_boundary_mechanical
0x004907D0	___initstdio	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt		0x00487FF0:2;0x0048A8A0:1	runtime_platform		external_boundary_mechanical
0x00490900	___endstdio	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt		0x00494930:1;0x00494A20:1	runtime_platform		external_boundary_mechanical
0x00490924	__except_handler3	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt		0x00489A20:1;0x00489A62:2;0x00489AF6:1	runtime_platform		external_boundary_mechanical
0x004909E1	__seh_longjmp_unwind@4	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt		0x00489A62:1	runtime_platform		external_boundary_mechanical
0x00490A10	_strchr	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x00497F00:1		runtime_platform		external_boundary_mechanical
0x00490AD0	__XcptFilter	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048A740:1	0x00490C80:1	runtime_platform		external_boundary_mechanical
0x00490C80	_xcptlookup	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x00490AD0:1		runtime_platform		external_boundary_mechanical
0x00490CE0	__wincmdln	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048A740:1	0x00494AD0:1;0x004952D0:1	runtime_platform		external_boundary_mechanical
0x00490DA0	__setenvp	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048A740:1	0x00487C30:2;0x004885C0:1;0x0048A8A0:2;0x00491C60:2;0x00491DE0:1;0x004952D0:1	runtime_platform		external_boundary_mechanical
0x00490EF0	__setargv	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048A740:1	0x00487C30:1;0x0048A8A0:1;0x00490FD0:2;0x004952D0:1	runtime_platform		external_boundary_mechanical
0x00490FD0	_parse_cmdline	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x00490EF0:2		runtime_platform		external_boundary_mechanical
0x00491400	___crtGetEnvironmentStringsA	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048A740:1	0x00487C30:2;0x004885C0:1;0x004923E0:1	runtime_platform		external_boundary_mechanical
